race,age,education,marital_status,work_class,occupation,hours_per_week,gender,native_country,fnlwgt,capital_gain,capital_loss,income,agegroup,continent
Amer-Indian-Eskimo,27,11th,Never-married,Private,Tech-support,26,Male,Mexico,103341,335,296,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,45,HS-grad,Never-married,Private,Handlers-cleaners,34,Male,Outlying-US(Guam-USVI-etc),468359,9014,3342,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,22,Assoc-voc,Never-married,Private,Other-service,36,Female,United-States,229382,6796,3881,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,53,Bachelors,Never-married,Private,Other-service,40,Male,United-States,26294,9887,3283,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,48,HS-grad,Widowed,Private,Other-service,28,Male,Mexico,239715,9723,8317,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,42,Bachelors,Married-civ-spouse,Private,Craft-repair,41,Male,Canada,91123,1729,6169,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,45,Bachelors,Married-civ-spouse,State-gov,Prof-specialty,54,Male,Mexico,52984,4102,9476,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,40,HS-grad,Married-civ-spouse,Self-emp-not-inc,Handlers-cleaners,29,Female,Mexico,109646,1851,2335,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,70,Bachelors,Married-civ-spouse,Self-emp-not-inc,Machine-op-inspct,43,Male,Canada,86365,3234,6231,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,48,HS-grad,Separated,Private,Machine-op-inspct,26,Female,Outlying-US(Guam-USVI-etc),104227,9557,5908,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,24,Bachelors,Never-married,Self-emp-not-inc,Exec-managerial,38,Male,Canada,166405,631,7275,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,65,HS-grad,Married-civ-spouse,State-gov,Other-service,58,Female,Outlying-US(Guam-USVI-etc),494556,3998,6827,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,63,Some-college,Married-civ-spouse,Self-emp-not-inc,Tech-support,57,Male,Canada,353185,2942,4676,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,20,Some-college,Divorced,State-gov,Tech-support,42,Female,Canada,234549,6630,291,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,66,Some-college,Married-civ-spouse,Private,Craft-repair,54,Female,Outlying-US(Guam-USVI-etc),167395,2093,133,>50K,Senior,NorthAmerica
Amer-Indian-Eskimo,66,HS-grad,Never-married,Private,Exec-managerial,23,Female,Mexico,285600,1118,2568,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,20,11th,Married-civ-spouse,Self-emp-not-inc,Sales,46,Female,United-States,284659,9354,7797,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,35,Assoc-acdm,Never-married,Private,Exec-managerial,46,Male,Mexico,57432,8051,1740,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,27,11th,Married-civ-spouse,Never-worked,Prof-specialty,50,Female,United-States,280170,95,8235,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,22,HS-grad,Never-married,Self-emp-not-inc,Tech-support,54,Female,Canada,105370,372,5624,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,35,HS-grad,Married-civ-spouse,Private,Handlers-cleaners,31,Female,Outlying-US(Guam-USVI-etc),112556,9894,7264,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,60,HS-grad,Separated,Private,Exec-managerial,21,Female,Canada,122081,3445,1408,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,36,Some-college,Married-civ-spouse,Private,Craft-repair,60,Female,Mexico,490508,7762,3217,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,65,HS-grad,Divorced,Private,Tech-support,25,Female,Outlying-US(Guam-USVI-etc),371913,1633,8301,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,48,HS-grad,Married-civ-spouse,Private,Prof-specialty,20,Male,United-States,233853,4192,2060,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,60,11th,Divorced,Private,Exec-managerial,46,Male,Canada,285418,5452,6817,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,29,Some-college,Married-civ-spouse,Private,Exec-managerial,27,Female,Canada,126159,4873,5927,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,46,HS-grad,Married-civ-spouse,Self-emp-not-inc,Other-service,50,Female,Mexico,340646,8909,654,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,68,11th,Married-civ-spouse,Private,Prof-specialty,22,Male,United-States,343476,2168,3687,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,47,Some-college,Married-civ-spouse,Private,Handlers-cleaners,30,Male,Mexico,10734,4876,4794,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,51,11th,Never-married,Private,Prof-specialty,48,Female,United-States,333230,2466,7827,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,30,HS-grad,Married-civ-spouse,Private,Prof-specialty,36,Male,Mexico,196933,4369,5578,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,33,HS-grad,Divorced,Self-emp-not-inc,Machine-op-inspct,35,Female,Mexico,187479,3514,8672,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,52,Some-college,Never-married,Self-emp-not-inc,Tech-support,58,Female,Outlying-US(Guam-USVI-etc),302339,8388,1592,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,63,Some-college,Divorced,Private,Sales,37,Female,Mexico,141921,7162,9607,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,51,HS-grad,Married-civ-spouse,Private,Prof-specialty,60,Female,Outlying-US(Guam-USVI-etc),427801,5151,155,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,29,Bachelors,Divorced,Self-emp-not-inc,Other-service,42,Female,Outlying-US(Guam-USVI-etc),391073,6754,4867,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,26,HS-grad,Never-married,Private,Exec-managerial,20,Male,United-States,242265,3056,9078,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,32,Bachelors,Widowed,Private,Prof-specialty,21,Male,United-States,273391,238,1032,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,70,Some-college,Never-married,Private,Prof-specialty,41,Female,Canada,125083,7101,9406,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,55,Bachelors,Separated,Private,Tech-support,43,Male,Canada,316603,9315,8432,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,33,HS-grad,Married-civ-spouse,Private,Handlers-cleaners,45,Male,Canada,57940,3624,587,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,44,HS-grad,Never-married,Local-gov,Craft-repair,55,Female,Canada,300258,4400,9340,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,52,Some-college,Married-civ-spouse,Local-gov,Sales,47,Female,Outlying-US(Guam-USVI-etc),449351,4631,1103,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,57,Some-college,Married-civ-spouse,Private,Craft-repair,60,Female,Outlying-US(Guam-USVI-etc),337278,8102,8360,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,39,Some-college,Never-married,Private,Exec-managerial,33,Male,Mexico,281088,4669,4914,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,18,Doctorate,Separated,Private,Craft-repair,53,Male,Outlying-US(Guam-USVI-etc),471186,3325,3635,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,68,HS-grad,Never-married,Self-emp-not-inc,Prof-specialty,59,Female,Mexico,94160,3817,8892,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,55,Bachelors,Never-married,Private,Prof-specialty,42,Female,United-States,448391,7601,8835,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,69,11th,Married-civ-spouse,Private,Other-service,47,Male,United-States,409452,6637,2251,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,64,Bachelors,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,24,Male,Outlying-US(Guam-USVI-etc),329104,7307,8076,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,57,Assoc-voc,Married-civ-spouse,Private,Prof-specialty,32,Female,United-States,365138,2101,3940,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,25,Assoc-voc,Married-civ-spouse,Private,Handlers-cleaners,48,Female,Canada,469890,4149,3056,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,28,Some-college,Never-married,Private,Prof-specialty,32,Female,Outlying-US(Guam-USVI-etc),340022,9443,2803,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,51,11th,Never-married,Private,Exec-managerial,20,Male,Mexico,349768,7061,5004,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,21,HS-grad,Married-civ-spouse,Private,Sales,25,Male,United-States,463003,7223,1453,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,36,HS-grad,Married-civ-spouse,Private,Prof-specialty,43,Male,Outlying-US(Guam-USVI-etc),80503,1054,7852,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,44,HS-grad,Married-civ-spouse,Self-emp-not-inc,Handlers-cleaners,54,Male,Canada,321132,1270,4661,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,69,Some-college,Married-civ-spouse,Private,Prof-specialty,43,Male,Mexico,111599,8417,5866,>50K,Senior,NorthAmerica
Amer-Indian-Eskimo,53,Assoc-acdm,Married-civ-spouse,Private,Other-service,53,Female,United-States,144488,2094,399,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,19,HS-grad,Divorced,Private,Exec-managerial,35,Female,Canada,339898,8915,8274,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,23,HS-grad,Divorced,Private,Sales,29,Female,Outlying-US(Guam-USVI-etc),95556,2647,2034,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,36,Masters,Married-civ-spouse,Self-emp-not-inc,Machine-op-inspct,46,Female,Canada,267731,1610,3639,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,41,HS-grad,Never-married,Private,Exec-managerial,24,Female,Outlying-US(Guam-USVI-etc),60361,7497,2237,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,65,Some-college,Divorced,Private,Prof-specialty,26,Male,Mexico,338555,2965,8934,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,27,11th,Divorced,Private,Prof-specialty,44,Male,Canada,219562,6211,3236,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,23,Some-college,Married-civ-spouse,Private,Craft-repair,33,Female,Outlying-US(Guam-USVI-etc),173436,8063,9458,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,70,Some-college,Married-civ-spouse,Private,Other-service,36,Male,United-States,265523,6635,122,>50K,Senior,NorthAmerica
Amer-Indian-Eskimo,44,HS-grad,Never-married,Private,Machine-op-inspct,35,Male,Mexico,179306,5294,1830,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,42,Some-college,Never-married,Private,Exec-managerial,37,Male,United-States,306741,7643,6992,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,33,Bachelors,Married-civ-spouse,Private,Sales,36,Male,Canada,412148,3663,4333,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,26,Some-college,Married-civ-spouse,Private,Sales,24,Female,Canada,343890,9024,3293,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,48,Some-college,Never-married,Private,Prof-specialty,31,Female,Outlying-US(Guam-USVI-etc),252077,3982,9700,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,18,Bachelors,Never-married,Federal-gov,Machine-op-inspct,32,Female,Outlying-US(Guam-USVI-etc),16514,1242,4095,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,19,Assoc-voc,Married-civ-spouse,Private,Other-service,27,Male,Mexico,309108,4339,1762,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,61,HS-grad,Married-civ-spouse,Federal-gov,Sales,50,Female,United-States,98221,8985,959,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,28,11th,Never-married,Private,Sales,52,Male,Mexico,136672,5275,3167,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,31,Assoc-acdm,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,54,Male,United-States,387945,2760,8450,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,49,Some-college,Married-civ-spouse,Private,Craft-repair,37,Male,United-States,71462,8403,6761,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,21,HS-grad,Married-civ-spouse,Self-emp-not-inc,Prof-specialty,51,Male,Mexico,90358,8001,6331,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,59,Some-college,Married-civ-spouse,Private,Handlers-cleaners,29,Male,United-States,329361,5963,4886,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,44,Some-college,Never-married,Private,Craft-repair,50,Male,Mexico,28365,6621,2054,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,34,HS-grad,Divorced,Private,Other-service,46,Female,Mexico,195193,7313,1026,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,29,Bachelors,Widowed,Private,Sales,22,Female,Outlying-US(Guam-USVI-etc),487255,4216,7323,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,70,Assoc-voc,Married-civ-spouse,Private,Other-service,50,Female,Canada,43049,6632,9639,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,42,Bachelors,Never-married,Private,Craft-repair,22,Female,United-States,240908,6289,6584,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,50,Doctorate,Never-married,Private,Other-service,35,Male,Canada,319918,4059,7400,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,31,HS-grad,Never-married,Local-gov,Sales,45,Male,Canada,192307,3375,1355,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,25,Bachelors,Never-married,Private,Prof-specialty,36,Male,Canada,428749,3720,9845,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,43,Some-college,Married-civ-spouse,Self-emp-not-inc,Machine-op-inspct,25,Female,Mexico,269440,6569,6561,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,63,Masters,Never-married,Private,Handlers-cleaners,23,Male,Canada,384687,1754,9339,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,32,Bachelors,Married-civ-spouse,Without-pay,Sales,26,Male,United-States,431991,9803,2450,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,31,HS-grad,Married-civ-spouse,Private,Craft-repair,52,Female,Canada,391087,2991,7695,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,41,Assoc-acdm,Married-civ-spouse,Private,Handlers-cleaners,35,Female,Mexico,282085,547,4614,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,18,Bachelors,Never-married,Self-emp-not-inc,Other-service,24,Female,Mexico,84384,3132,1866,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,18,Some-college,Married-civ-spouse,Private,Other-service,25,Female,Mexico,74542,8836,6259,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,34,HS-grad,Separated,Private,Prof-specialty,40,Female,Outlying-US(Guam-USVI-etc),226011,2695,5387,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,39,Bachelors,Married-civ-spouse,Private,Exec-managerial,30,Male,Outlying-US(Guam-USVI-etc),396693,9114,4761,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,49,Some-college,Married-civ-spouse,Private,Prof-specialty,26,Female,Outlying-US(Guam-USVI-etc),290827,3011,8385,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,28,11th,Never-married,Private,Craft-repair,20,Female,Outlying-US(Guam-USVI-etc),392766,7399,8508,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,53,Some-college,Divorced,Private,Craft-repair,50,Female,Canada,122767,3347,2812,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,33,HS-grad,Widowed,Private,Tech-support,51,Male,Outlying-US(Guam-USVI-etc),312617,8186,6664,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,35,Some-college,Divorced,Private,Prof-specialty,52,Female,Outlying-US(Guam-USVI-etc),458119,5431,3087,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,66,HS-grad,Married-civ-spouse,Private,Handlers-cleaners,22,Female,Outlying-US(Guam-USVI-etc),463339,4303,7313,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,53,HS-grad,Never-married,Self-emp-not-inc,Handlers-cleaners,55,Male,Canada,52287,4323,2976,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,51,Doctorate,Separated,Private,Prof-specialty,32,Female,Mexico,25652,7765,8328,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,32,11th,Married-civ-spouse,Private,Exec-managerial,27,Male,United-States,17172,1567,6182,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,25,HS-grad,Never-married,Local-gov,Machine-op-inspct,45,Male,Outlying-US(Guam-USVI-etc),62092,1634,5899,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,68,HS-grad,Married-civ-spouse,Private,Other-service,37,Female,Mexico,75141,7973,343,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,43,HS-grad,Married-civ-spouse,Local-gov,Handlers-cleaners,47,Female,United-States,494562,9893,4197,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,65,HS-grad,Never-married,Private,Handlers-cleaners,36,Male,United-States,62500,4038,6367,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,70,Some-college,Never-married,Private,Sales,32,Female,Outlying-US(Guam-USVI-etc),171646,9596,9045,>50K,Senior,NorthAmerica
Amer-Indian-Eskimo,24,HS-grad,Never-married,Private,Craft-repair,43,Male,United-States,26510,8098,17,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,55,Masters,Never-married,Federal-gov,Other-service,29,Female,Outlying-US(Guam-USVI-etc),226478,6786,844,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,18,HS-grad,Married-civ-spouse,Private,Exec-managerial,58,Female,Canada,162624,515,1289,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,40,HS-grad,Never-married,Private,Exec-managerial,53,Female,United-States,275126,2701,8503,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,37,Assoc-acdm,Never-married,State-gov,Sales,36,Male,Canada,368526,9747,2080,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,57,Bachelors,Married-civ-spouse,Private,Other-service,24,Male,Mexico,393668,3062,3990,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,61,Bachelors,Married-civ-spouse,Never-worked,Prof-specialty,22,Female,Outlying-US(Guam-USVI-etc),279803,7882,2306,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,60,Bachelors,Married-civ-spouse,Private,Exec-managerial,37,Male,Outlying-US(Guam-USVI-etc),491157,1381,4726,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,69,HS-grad,Married-civ-spouse,Private,Other-service,38,Female,United-States,58701,5222,2902,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,60,Bachelors,Married-civ-spouse,Private,Craft-repair,23,Female,Outlying-US(Guam-USVI-etc),383900,4367,6877,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,43,Some-college,Married-civ-spouse,Never-worked,Handlers-cleaners,48,Female,Outlying-US(Guam-USVI-etc),186216,8256,3936,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,29,HS-grad,Never-married,Self-emp-not-inc,Exec-managerial,43,Male,Mexico,346247,6022,6687,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,44,HS-grad,Married-civ-spouse,Private,Prof-specialty,40,Female,United-States,221673,1483,31,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,18,Some-college,Widowed,Private,Prof-specialty,56,Female,Outlying-US(Guam-USVI-etc),340777,3244,4197,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,38,Bachelors,Married-civ-spouse,Private,Craft-repair,56,Female,Canada,329099,819,2268,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,67,Some-college,Never-married,Private,Other-service,23,Female,Canada,370978,4418,5797,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,34,HS-grad,Divorced,Private,Handlers-cleaners,38,Male,Mexico,476462,5291,1545,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,38,Assoc-voc,Divorced,Never-worked,Craft-repair,32,Male,Outlying-US(Guam-USVI-etc),318447,6274,9864,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,41,Some-college,Never-married,Private,Prof-specialty,46,Male,United-States,36294,792,8269,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,40,Some-college,Married-civ-spouse,Private,Tech-support,60,Female,Canada,207269,1951,6082,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,43,Some-college,Married-civ-spouse,State-gov,Tech-support,25,Male,United-States,22712,7212,3202,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,34,Bachelors,Never-married,Private,Handlers-cleaners,46,Female,Outlying-US(Guam-USVI-etc),498276,2389,8433,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,68,Some-college,Married-civ-spouse,Private,Other-service,36,Male,United-States,97147,9982,5452,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,63,Masters,Never-married,Self-emp-not-inc,Other-service,35,Male,Outlying-US(Guam-USVI-etc),419807,9737,6585,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,59,11th,Widowed,Private,Sales,51,Male,United-States,214150,6220,7519,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,26,11th,Married-civ-spouse,Private,Tech-support,38,Male,Outlying-US(Guam-USVI-etc),302137,5383,3283,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,36,Assoc-voc,Married-civ-spouse,Private,Prof-specialty,45,Male,Outlying-US(Guam-USVI-etc),92783,8690,8865,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,50,11th,Married-civ-spouse,Private,Machine-op-inspct,31,Female,United-States,260400,1219,2614,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,20,Bachelors,Married-civ-spouse,State-gov,Other-service,23,Male,Outlying-US(Guam-USVI-etc),128747,7660,7848,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,24,Some-college,Married-civ-spouse,Private,Exec-managerial,46,Female,United-States,112890,2961,8793,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,29,Bachelors,Married-civ-spouse,Private,Prof-specialty,57,Female,Outlying-US(Guam-USVI-etc),474429,28,5154,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,34,Bachelors,Divorced,Self-emp-not-inc,Handlers-cleaners,50,Female,Mexico,322010,1782,366,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,34,Assoc-acdm,Never-married,Private,Other-service,22,Female,Canada,390904,3763,9830,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,35,Some-college,Married-civ-spouse,Private,Tech-support,46,Female,Outlying-US(Guam-USVI-etc),419369,252,4664,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,57,Bachelors,Married-civ-spouse,Private,Tech-support,55,Male,Canada,367947,4014,1893,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,28,HS-grad,Never-married,Private,Prof-specialty,43,Male,Canada,420390,3102,9996,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,55,HS-grad,Never-married,Private,Sales,27,Female,Canada,403341,195,6108,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,34,HS-grad,Separated,Private,Exec-managerial,22,Female,Outlying-US(Guam-USVI-etc),210067,6092,1291,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,61,HS-grad,Married-civ-spouse,Private,Sales,50,Female,Outlying-US(Guam-USVI-etc),30453,9266,7535,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,58,HS-grad,Never-married,Private,Prof-specialty,56,Female,Mexico,128789,3370,4569,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,58,HS-grad,Married-civ-spouse,Private,Handlers-cleaners,28,Male,Outlying-US(Guam-USVI-etc),277366,783,8149,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,39,Assoc-acdm,Divorced,Local-gov,Sales,49,Female,United-States,137756,1542,8210,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,45,Masters,Married-civ-spouse,Without-pay,Exec-managerial,32,Male,Mexico,250807,7368,3254,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,51,11th,Never-married,State-gov,Exec-managerial,53,Female,Canada,190831,8371,7431,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,55,HS-grad,Never-married,Private,Craft-repair,39,Female,Mexico,204135,2944,7301,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,68,Assoc-acdm,Married-civ-spouse,Private,Tech-support,50,Female,Outlying-US(Guam-USVI-etc),25745,9550,4842,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,65,HS-grad,Never-married,Private,Tech-support,23,Female,Outlying-US(Guam-USVI-etc),315409,2244,1342,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,66,Bachelors,Married-civ-spouse,Private,Craft-repair,41,Male,United-States,79754,1210,4588,>50K,Senior,NorthAmerica
Amer-Indian-Eskimo,26,HS-grad,Divorced,Private,Prof-specialty,40,Male,Canada,216253,9636,4990,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,34,HS-grad,Never-married,Private,Exec-managerial,26,Female,Outlying-US(Guam-USVI-etc),224277,4284,4246,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,61,HS-grad,Married-civ-spouse,Private,Tech-support,24,Female,Mexico,23581,729,8590,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,40,Some-college,Never-married,Self-emp-not-inc,Other-service,48,Female,Mexico,233963,511,9903,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,41,11th,Married-civ-spouse,State-gov,Exec-managerial,30,Female,Canada,369442,1479,6764,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,60,Some-college,Married-civ-spouse,Private,Prof-specialty,32,Female,Outlying-US(Guam-USVI-etc),318518,3903,7191,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,55,Masters,Divorced,Private,Sales,57,Male,United-States,371586,3220,4504,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,60,Bachelors,Never-married,Never-worked,Craft-repair,27,Female,Outlying-US(Guam-USVI-etc),458266,6850,6667,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,28,HS-grad,Never-married,Private,Exec-managerial,36,Female,Canada,326680,3922,4462,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,41,HS-grad,Married-civ-spouse,Never-worked,Machine-op-inspct,47,Male,Outlying-US(Guam-USVI-etc),249916,1088,3325,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,58,Masters,Never-married,Private,Handlers-cleaners,33,Female,Canada,441327,8918,9586,<=50K,MiddleAged,NorthAmerica
